,App,SHA,TestFilePath,AddClassAnnotation,isAddClassAnnotation,prediction
164,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/mapper/SymbolTypeSerializerTest.java,0.0,False,True
181,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/account/UsageRequestBuilderTest.java,0.0,False,False
187,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/alternative/SentimentRequestBuilderTest.java,0.0,False,False
201,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,False
204,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/LastTradeRequestBuilderTest.java,0.0,False,False
205,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/OfficialPriceRequestBuilderTest.java,0.0,False,False
207,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/marketdata/SecurityEventRequestBuilderTest.java,0.0,False,False
214,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/options/OptionsRequestBuilderTest.java,0.0,False,False
215,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/AbstractDailyListRequestBuilderTest.java,0.0,False,False
217,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXDividendsRequestBuilderTest.java,0.0,False,False
222,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/ExchangeSymbolsRequestBuilderTest.java,0.0,False,False
223,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/FxSymbolRequestBuilderTest.java,0.0,False,False
235,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/UsHolidayAndTradingDateRequestBuilderTest.java,0.0,False,False
270,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/DividendsRequestBuilderTest.java,0.0,False,False
280,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/KeyStatsRequestBuilderTest.java,0.0,False,False
282,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/PreviousMarketRequestBuilderTest.java,0.0,False,False
284,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/PriceTargetRequestBuilderTest.java,0.0,False,False
308,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/socket/request/marketdata/deep/DeepAsyncRequestTest.java,0.0,False,False
311,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/endpoint/GenericSseEndpointTest.java,0.0,False,True
317,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/request/alternative/CryptoBookSseRequestBuilderTest.java,0.0,False,False
318,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/request/alternative/CryptoEventSseRequestBuilderTest.java,0.0,False,False
323,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/request/marketdata/BookSseRequestBuilderTest.java,0.0,False,False
324,wojciechzankowski/iextrading4j,25b8d312fea1bb07dae2ecb63b8fcc78cd1a32ed,pl/zankowski/iextrading4j/client/sse/request/marketdata/DeepSseRequestBuilderTest.java,0.0,False,False
338,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/alternative/CeoCompensationTest.java,0.0,False,False
342,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/alternative/SentimentTest.java,0.0,False,False
363,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/marketdata/OfficialPriceTest.java,0.0,False,False
364,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/marketdata/OpHaltStatusTest.java,0.0,False,False
378,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/refdata/v1/ExchangeTest.java,0.0,False,False
390,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stats/HistoricalStatsTest.java,0.0,False,False
403,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/EarningsTest.java,0.0,False,False
411,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/LargestTradeTest.java,0.0,False,False
418,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/RelevantTest.java,0.0,False,False
433,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/v1/CashFlowTest.java,0.0,False,False
436,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/api/stocks/v1/EstimateTest.java,0.0,False,False
467,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DeepChannelSerializerTest.java,0.0,False,True
470,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DirectIndirectDeserializerTest.java,0.0,False,True
471,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DirectIndirectSerializerTest.java,0.0,False,True
477,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/DividendTypeSerializerTest.java,0.0,False,True
479,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/FinancialStatusSerializerTest.java,0.0,False,True
486,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/IssueEventSerializerTest.java,0.0,False,True
493,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/LuldTierDeserializerTest.java,0.0,False,True
498,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/mapper/QualifiedDividendTypeSerializerTest.java,0.0,False,True
514,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/account/MessageCutoffRequestBuilderTest.java,0.0,False,False
517,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/account/UsageRequestBuilderTest.java,0.0,False,False
522,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/alternative/DailySentimentRequestBuilderTest.java,0.0,False,False
526,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/corporate/AdvancedSplitsRequestBuilderTest.java,0.0,False,False
548,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradeRequestBuilderTest.java,0.0,False,False
553,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXDividendsRequestBuilderTest.java,0.0,False,False
554,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXNextDayExDateRequestBuilderTest.java,0.0,False,False
564,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/OtcSymbolsRequestBuilderTest.java,0.0,False,False
565,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/RegionSymbolsRequestBuilderTest.java,0.0,False,False
568,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/refdata/SymbolsRequestBuilderTest.java,0.0,False,False
575,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/stats/RecentStatsRequestBuilderTest.java,0.0,False,False
595,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/rest/request/stocks/ThresholdSecuritiesRequestBuilderTest.java,0.0,False,False
626,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/socket/manager/SocketManagerTest.java,0.0,False,True
634,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/socket/request/marketdata/DeepAsyncRequestBuilderTest.java,0.0,False,False
641,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/socket/request/marketdata/TradeBreakAsyncRequestBuilderTest.java,0.0,False,False
654,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/alternative/CryptoEventSseRequestBuilderTest.java,0.0,False,False
657,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/forex/CurrencyRatesSseRequestBuilderTest.java,0.0,False,False
660,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/marketdata/DeepSseRequestBuilderTest.java,0.0,False,False
669,wojciechzankowski/iextrading4j,f1ab9a1bdf6c0c8852fcd7784fc8954decad8f31,pl/zankowski/iextrading4j/client/sse/request/marketdata/TradingStatusSseRequestBuilderTest.java,0.0,False,False
682,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/corporate/AdvancedSplitsTest.java,0.0,False,False
696,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/marketdata/DEEPTest.java,0.0,False,True
707,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/options/OptionTest.java,0.0,False,True
719,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/v1/SectorTest.java,0.0,False,True
722,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/refdata/v1/SymbolMappingTest.java,0.0,False,True
728,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stats/IntradayStatsTest.java,0.0,False,True
755,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/SectorPerformanceTest.java,0.0,False,True
757,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/SplitTest.java,0.0,False,True
758,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/ThresholdSecuritiesTest.java,0.0,False,True
767,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/BarDataTest.java,0.0,False,True
784,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/NewsTest.java,0.0,False,True
787,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/api/stocks/v1/RecommendationTrendsTest.java,0.0,False,True
794,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/ChartRangeDeserializerTest.java,0.0,False,True
800,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/CryptoSideDeserializerTest.java,0.0,False,True
805,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/DelistingReasonSerializerTest.java,0.0,False,True
809,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/DividendQualificationSerializerTest.java,0.0,False,True
822,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/IssueEventSerializerTest.java,0.0,False,True
839,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/mapper/TradingStatusReasonTypeDeserializerTest.java,0.0,False,True
843,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/endpoint/GenericRestEndpointTest.java,0.0,False,True
847,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/manager/RestRequestTest.java,0.0,False,True
852,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/account/PayAsYouGoRequestBuilderTest.java,0.0,False,False
862,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/corporate/AdvancedSplitsRequestBuilderTest.java,0.0,False,False
873,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,False
878,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/marketdata/OpHaltStatusRequestBuilderTest.java,0.0,False,False
883,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradeBreakRequestBuilderTest.java,0.0,False,False
885,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/marketdata/TradingStatusRequestBuilderTest.java,0.0,False,False
891,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/IEXSymbolDirectoryRequestBuilderTest.java,0.0,False,False
892,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/SymbolsRequestBuilderTest.java,0.0,False,False
894,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/ExchangeSymbolsRequestBuilderTest.java,0.0,False,False
898,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/MutualFundSymbolsRequestBuilderTest.java,0.0,False,False
905,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/TagRequestBuilderTest.java,0.0,False,False
916,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/CompanyRequestBuilderTest.java,0.0,False,False
922,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/LogoRequestBuilderTest.java,0.0,False,False
941,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/CashFlowRequestBuilderTest.java,0.0,False,False
948,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/InsiderSummaryRequestBuilderTest.java,0.0,False,False
966,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/socket/request/market/MarketAsyncRequestBuilderTest.java,0.0,False,False
977,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/socket/request/marketdata/TradeBreakAsyncRequestBuilderTest.java,0.0,False,False
983,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/sse/endpoint/GenericSseEndpointTest.java,0.0,False,True
984,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/sse/manager/SseClientTest.java,0.0,False,True
993,wojciechzankowski/iextrading4j,729beccb8bff53a3510ff2129b699da9e944c5ef,pl/zankowski/iextrading4j/client/sse/request/forex/CurrencyRatesSseRequestBuilderTest.java,0.0,False,False
1019,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/datapoint/TimeSeriesSchemaTest.java,0.0,False,True
1020,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/exception/IEXTradingExceptionTest.java,0.0,False,False
1029,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/marketdata/DEEPTest.java,0.0,False,True
1053,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/refdata/v1/SymbolTest.java,0.0,False,True
1061,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stats/IntradayStatsTest.java,0.0,False,True
1064,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stats/RecordsStatsTest.java,0.0,False,True
1069,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/DelayedQuoteTest.java,0.0,False,True
1089,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/ShortInterestTest.java,0.0,False,True
1090,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/SplitTest.java,0.0,False,True
1096,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/VenueVolumeTest.java,0.0,False,True
1102,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/v1/CashFlowTest.java,0.0,False,True
1119,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/api/stocks/v1/PriceTargetTest.java,0.0,False,True
1146,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/mapper/DividendTypeSerializerTest.java,0.0,False,True
1150,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/mapper/FlagSerializerTest.java,0.0,False,True
1164,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/mapper/PaymentFrequencyDeserializerTest.java,0.0,False,True
1174,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/mapper/TradingStatusTypeDeserializerTest.java,0.0,False,True
1199,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/forex/HistoricalRatesRequestBuilderTest.java,0.0,False,False
1200,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/forex/LatestCurrencyRatesRequestBuilderTest.java,0.0,False,False
1202,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/marketdata/AuctionRequestBuilderTest.java,0.0,False,False
1227,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/IsinMapperRequestBuilderTest.java,0.0,False,False
1233,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/refdata/v1/SectorRequestBuilderTest.java,0.0,False,False
1238,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/stats/HistoricalDailyStatsRequestBuilderTest.java,0.0,False,False
1243,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/marketdata/BookRequestBuilderTest.java,0.0,False,False
1261,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/stocks/ThresholdSecuritiesRequestBuilderTest.java,0.0,False,False
1262,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/datapoint/TimeSeriesRequestBuilderTest.java,0.0,False,False
1276,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/rest/request/stocks/v1/IncomeStatementRequestBuilderTest.java,0.0,False,False
1309,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/socket/request/marketdata/TradingStatusAsyncRequestBuilderTest.java,0.0,False,False
1315,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/sse/manager/SseClientMetadataTest.java,0.0,False,True
1327,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/sse/request/marketdata/LastSseRequestBuilderTest.java,0.0,False,False
1331,wojciechzankowski/iextrading4j,7ac46fa5a29826dbafbed99add70d5f66a93e866,pl/zankowski/iextrading4j/client/sse/request/marketdata/SystemEventSseRequestBuilderTest.java,0.0,False,False
1338,wojciechzankowski/iextrading4j,42ebd07327de8ccf44848598ee2d31b53c307239,pl/zankowski/iextrading4j/api/account/MetadataTest.java,0.0,False,True
1339,wojciechzankowski/iextrading4j,42ebd07327de8ccf44848598ee2d31b53c307239,pl/zankowski/iextrading4j/api/account/UsageTest.java,0.0,False,True
1342,wojciechzankowski/iextrading4j,42ebd07327de8ccf44848598ee2d31b53c307239,pl/zankowski/iextrading4j/api/alternative/CryptoEventTest.java,0.0,False,True
1350,wojciechzankowski/iextrading4j,42ebd07327de8ccf44848598ee2d31b53c307239,pl/zankowski/iextrading4j/api/exception/IEXTradingExceptionTest.java,0.0,False,False
